Entity,Code,Year,Geo Biomass Other - TWh
Upper-middle-income countries,,2009,59.508556
Upper-middle-income countries,,2010,74.54249
Upper-middle-income countries,,2011,79.25061
Upper-middle-income countries,,2012,85.57236
Upper-middle-income countries,,2013,100.08006
Upper-middle-income countries,,2014,118.033714
Upper-middle-income countries,,2015,130.78865
Upper-middle-income countries,,2016,143.66344
Upper-middle-income countries,,2017,166.1108
Upper-middle-income countries,,2018,187.72731
Upper-middle-income countries,,2019,211.42967
Upper-middle-income countries,,2020,240.18889
Upper-middle-income countries,,2021,274.83862
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0
Uzbekistan,UZB,1985,
Uzbekistan,UZB,1986,
Uzbekistan,UZB,1987,
Uzbekistan,UZB,1988,
Uzbekistan,UZB,1989,
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0
Venezuela,VEN,2014,0
Venezuela,VEN,2015,0
Venezuela,VEN,2016,0
Venezuela,VEN,2017,0.01634
Venezuela,VEN,2018,0.01634
Venezuela,VEN,2019,0.04611
Venezuela,VEN,2020,0.0111
Venezuela,VEN,2021,0.011069672
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0.05
Vietnam,VNM,2006,0.065
Vietnam,VNM,2007,0.079
Vietnam,VNM,2008,0.055
Vietnam,VNM,2009,0.062
Vietnam,VNM,2010,0.055
Vietnam,VNM,2011,0.056
Vietnam,VNM,2012,0.057
Vietnam,VNM,2013,0.058
Vietnam,VNM,2014,0.059
Vietnam,VNM,2015,0.07
Vietnam,VNM,2016,0.068
Vietnam,VNM,2017,0.076454
Vietnam,VNM,2018,0.12621
Vietnam,VNM,2019,0.12621
Vietnam,VNM,2020,0.12621
Vietnam,VNM,2021,0.1580361
Western Africa (BP),,1971,0.038
Western Africa (BP),,1972,0.038
Western Africa (BP),,1973,0.038
Western Africa (BP),,1974,0.039
Western Africa (BP),,1975,0.039
Western Africa (BP),,1976,0.039
Western Africa (BP),,1977,0.04
Western Africa (BP),,1978,0.04
Western Africa (BP),,1979,0.04
Western Africa (BP),,1980,0.04
Western Africa (BP),,1981,0.041
Western Africa (BP),,1982,0.041
Western Africa (BP),,1983,0.041
Western Africa (BP),,1984,0.042
Western Africa (BP),,1985,0.042
Western Africa (BP),,1986,0.042
Western Africa (BP),,1987,0.043
Western Africa (BP),,1988,0.043
Western Africa (BP),,1989,0.043
Western Africa (BP),,1990,0.092
Western Africa (BP),,1991,0.1
Western Africa (BP),,1992,0.105
Western Africa (BP),,1993,0.109
Western Africa (BP),,1994,0.113
Western Africa (BP),,1995,0.114
Western Africa (BP),,1996,0.127
Western Africa (BP),,1997,0.128
Western Africa (BP),,1998,0.133
Western Africa (BP),,1999,0.138
Western Africa (BP),,2000,0.155
Western Africa (BP),,2001,0.165
Western Africa (BP),,2002,0.175
Western Africa (BP),,2003,0.163
Western Africa (BP),,2004,0.25174955
Western Africa (BP),,2005,0.2638694
Western Africa (BP),,2006,0.2711148
Western Africa (BP),,2007,0.2671983
Western Africa (BP),,2008,0.26197368
Western Africa (BP),,2009,0.231
Western Africa (BP),,2010,0.187011
Western Africa (BP),,2011,0.179112
Western Africa (BP),,2012,0.172457
Western Africa (BP),,2013,0.164927
Western Africa (BP),,2014,0.175193
Western Africa (BP),,2015,0.237309
Western Africa (BP),,2016,0.2363057
Western Africa (BP),,2017,0.3166818
Western Africa (BP),,2018,0.216594
Western Africa (BP),,2019,0.251494
Western Africa (BP),,2020,0.24774377
Western Africa (BP),,2021,0.24760894
Western Africa (BP),,1965,
Western Africa (BP),,1966,
Western Africa (BP),,1967,
Western Africa (BP),,1968,
Western Africa (BP),,1969,
Western Africa (BP),,1970,
World,OWID_WRL,1965,17.985231
World,OWID_WRL,1966,19.806007
World,OWID_WRL,1967,19.98657
World,OWID_WRL,1968,22.120045
World,OWID_WRL,1969,23.257965
World,OWID_WRL,1970,25.701897
World,OWID_WRL,1971,27.888294
World,OWID_WRL,1972,29.888775
World,OWID_WRL,1973,32.09585
World,OWID_WRL,1974,34.289085
World,OWID_WRL,1975,34.81208
World,OWID_WRL,1976,38.79105
World,OWID_WRL,1977,40.89204
World,OWID_WRL,1978,43.29665
World,OWID_WRL,1979,46.499256
World,OWID_WRL,1980,49.717464
World,OWID_WRL,1981,53.48617
World,OWID_WRL,1982,61.708954
World,OWID_WRL,1983,68.35493
World,OWID_WRL,1984,76.34615
World,OWID_WRL,1985,79.07158
World,OWID_WRL,1986,85.91538
World,OWID_WRL,1987,91.96002
World,OWID_WRL,1988,94.601906
World,OWID_WRL,1989,104.530365
World,OWID_WRL,1990,117.1966
World,OWID_WRL,1991,122.234406
World,OWID_WRL,1992,131.13734
World,OWID_WRL,1993,135.51932
World,OWID_WRL,1994,140.64368
World,OWID_WRL,1995,146.61673
World,OWID_WRL,1996,150.68289
World,OWID_WRL,1997,161.39073
World,OWID_WRL,1998,168.1891
World,OWID_WRL,1999,176.61984
World,OWID_WRL,2000,184.7502
World,OWID_WRL,2001,191.8941
World,OWID_WRL,2002,206.54245
World,OWID_WRL,2003,218.14294
World,OWID_WRL,2004,235.69623
World,OWID_WRL,2005,255.08171
World,OWID_WRL,2006,271.76044
World,OWID_WRL,2007,294.84308
World,OWID_WRL,2008,315.41873
World,OWID_WRL,2009,338.81403
World,OWID_WRL,2010,380.77747
World,OWID_WRL,2011,402.35526
World,OWID_WRL,2012,435.71637
World,OWID_WRL,2013,470.9959
World,OWID_WRL,2014,510.2568
World,OWID_WRL,2015,551.1013
World,OWID_WRL,2016,559.9602
World,OWID_WRL,2017,596.4205
World,OWID_WRL,2018,643.03204
World,OWID_WRL,2019,674.74536
World,OWID_WRL,2020,703.91644
World,OWID_WRL,2021,762.78265
